customer_id,model,sales_price,sales_ts,VIN
295572,Model C,73935.37,2022-03-16 21:03:17,7SSPTTHIZJ2M
642973,Model C,71545.88,2022-03-16 22:17:43,RTHP5EWUUH77
414587,Model R,99539.3,2022-03-16 23:32:47,T6G5C9ESHIUF
734530,Model D,90254.64,2022-03-17 04:11:38,MNQF4MF5BBEH
142760,Model C,72345.19,2022-03-17 05:35:10,WQ9BCH39YMH4
936376,Model C,72167.53,2022-03-17 06:48:13,NWWRK5URYUD3
930268,Model R,103613.86,2022-03-17 07:34:22,L8JFA6GFHV77
908524,Model D,91158.42,2022-03-17 08:48:20,T18VIQRPR729
909809,Model R,119598.51,2022-03-17 09:17:39,T1ZPETDB6HIR
462918,Model R,94548.63,2022-03-17 11:28:21,VT9398MZRRHY
858617,Model R,106107.88,2022-03-17 11:56:43,1GK3MAU1SWUY
402133,Model C,74072.2,2022-03-17 12:56:00,F89UK154SDDJ
796650,Model C,78529.35,2022-03-17 14:25:52,FFEHHRARRP68
524323,Model R,113780.02,2022-03-17 16:48:46,WSFVCACTQ1GG
461274,Model R,99007.19,2022-03-17 17:23:23,MZ4H55X81WT5
145485,Model C,68483.79,2022-03-17 17:31:15,INTD8YUFJFWR
742066,Model C,78050.16,2022-03-17 18:38:05,9F7SMPYMUL42
854463,Model C,76862.03,2022-03-17 19:39:22,H9CSQCFFVOGV
528662,Model C,68148.57,2022-03-17 22:14:19,J9A715EKV1N3
431648,Model R,95463.66,2022-03-17 23:21:26,64ECULISZO62
889679,Model R,96250.49,2022-03-18 03:10:52,6A2EDX8A2DLF
937221,Model C,81871.34,2022-03-18 03:40:51,NTKLWJWSGLBA
662234,Model C,74043.87,2022-03-18 09:45:29,76O89QGW7LG9
166268,Model D,79014.37,2022-03-18 13:03:31,5ZW1H6DJ0QVF
155529,Model D,89781.08,2022-03-18 14:50:50,5WWEBK8OWTDB
431379,Model D,96104.41,2022-03-18 17:16:11,ORANSIHKKNKH
783272,Model D,95629.29,2022-03-18 17:20:19,5DDUTTBPP08Z
584201,Model C,72580.62,2022-03-18 17:52:50,VR58FT0BNGYQ
616559,Model C,65963.43,2022-03-18 22:22:28,MBJZURTL0ZEB
171727,Model C,82973.25,2022-03-18 23:37:56,FDWP3H9G4O0C
421466,Model R,94030.92,2022-03-19 01:07:30,EMR844ZZH1PN
126863,Model D,88518.72,2022-03-19 01:48:21,U7MMEGDS9G0A
566699,Model C,81459.9,2022-03-19 01:59:58,G8ETZ51LJ144
409464,Model C,82864.76,2022-03-19 03:45:10,Y7IRNYGEUK92
617955,Model C,80635.56,2022-03-19 04:53:14,PY0QR6J45FYZ
157542,Model R,117305.0,2022-03-19 06:24:32,1HMZIW4E0KXC
251115,Model D,90656.28,2022-03-19 07:19:12,Q5HBJ0CA0ASB
844121,Model C,84081.81,2022-03-19 10:43:07,UJLKCOZYHUBX
164804,Model C,79907.4,2022-03-19 12:11:10,7FXCJND982BZ
135833,Model C,67839.97,2022-03-19 12:28:47,WGEBT57P92G4
642340,Model C,73178.41,2022-03-19 13:37:08,7PWS6R0KD5X5
306618,Model D,88498.63,2022-03-19 14:29:44,5BJ7KRQ47BJK
760652,Model R,111029.53,2022-03-19 15:00:17,S9QG1EBBM7X4
523083,Model D,93894.95,2022-03-19 17:18:23,PR9BMDSLIIZB
367740,Model D,79925.97,2022-03-19 18:37:43,05S57UB3N6AY
321044,Model R,114060.41,2022-03-19 18:40:06,02J119AZZ3B5
255589,Model R,106616.68,2022-03-19 19:03:13,I2SLZRGTGHYK
732817,Model C,71059.57,2022-03-19 22:45:46,LXM1RBKFK7GV
738152,Model R,95687.02,2022-03-20 02:04:03,VQRYNFP6PQS9
146364,Model C,79718.85,2022-03-20 06:51:33,O2Y6SMVJPOXE
469931,Model D,86667.48,2022-03-20 07:36:29,0FZVPFFBL3R6
553461,Model D,92729.16,2022-03-20 07:44:44,7UAJD1RNAXJ5
521232,Model R,117319.65,2022-03-20 08:57:07,LOIMP19Y7BKX
496748,Model C,70179.08,2022-03-20 10:59:54,1KPV5I40MG40
659533,Model D,94556.04,2022-03-20 11:32:43,9NJHKLPUI7XW
134011,Model C,76349.56,2022-03-20 15:26:59,WPZKBDQ014X7
821889,Model C,66294.84,2022-03-20 17:28:23,GSSNBICN9IRP
731168,Model C,69795.01,2022-03-20 17:31:18,6Y25YH0186VJ
129565,Model C,84401.35,2022-03-20 20:08:05,ZB4EJWGT9B7J
694865,Model R,108273.52,2022-03-21 02:40:34,H2C6USQJUFR7
921958,Model D,92208.3,2022-03-21 03:54:51,PXJU1SVFLTM3
687501,Model R,102301.22,2022-03-21 07:57:09,K9XDMZYYYDYM
560799,Model D,90411.14,2022-03-21 09:14:41,S457NQESGZ1V
478918,Model R,99217.59,2022-03-21 10:31:37,ER1AVMYEA7C4
372614,Model R,93128.66,2022-03-21 13:39:27,7I84RMSQ7376
734618,Model D,94325.45,2022-03-21 14:26:08,2IH1BJWQA180
870152,Model R,103268.78,2022-03-21 19:45:11,1FLCO1X9JVL7
713862,Model R,116127.35,2022-03-21 20:27:22,KXW680V0X1LU
683930,Model D,84957.04,2022-03-21 21:13:12,TR9C0Y6SM3IV
542718,Model D,92058.66,2022-03-22 00:06:37,8TOOSDAUT0TN
890249,Model C,71658.27,2022-03-22 00:39:56,0GRPSFKIF4R8
439297,Model C,74490.42,2022-03-22 03:31:52,MO8UMCW5QMVW
695640,Model D,75933.5,2022-03-22 09:25:33,JTS7CHO5ZFIR
343842,Model R,101250.37,2022-03-22 11:13:29,5GVUFT8XLOMD
579978,Model C,75204.53,2022-03-22 11:40:56,WA2L9ZM1LGBR
960766,Model R,106858.79,2022-03-22 12:43:57,HPUN6O9FUOPY
205029,Model R,118191.31,2022-03-22 17:26:35,W4UW7DC8KO55
983585,Model D,80972.8,2022-03-22 19:05:01,HPRKI2IJ1SGF
134053,Model D,96273.68,2022-03-22 22:04:02,5QB5HL1FJCY8
833794,Model R,110278.47,2022-03-22 22:28:49,BI63IK4KZDCG
577079,Model C,70108.0,2022-03-22 23:06:41,AKFHEOO0Y848
371748,Model D,87443.42,2022-03-23 00:01:30,O6G3E6H35F8F
352869,Model C,70106.47,2022-03-23 00:44:16,0951OZE8A9VN
959659,Model C,77268.39,2022-03-23 01:27:43,R0VPJNGNUP6X
115599,Model D,95710.47,2022-03-23 05:58:20,KPAJ4YNXHL81
221481,Model C,75226.93,2022-03-23 06:33:16,6Q39ZFVBQUPK
727443,Model C,67729.17,2022-03-23 06:43:54,YE9MQ1HO5908
786059,Model D,78251.94,2022-03-23 06:51:14,P4WKZ8XDV2ZF
765254,Model C,78644.59,2022-03-23 08:38:32,0A22DE9ZIHBK
895608,Model R,117539.1,2022-03-23 11:57:10,L884OHJJGQRI
150493,Model C,78490.79,2022-03-23 12:12:23,S91BFYOQCJNN
522886,Model R,97226.37,2022-03-23 14:56:10,SDQJIWWMIS4Z
339087,Model R,107715.02,2022-03-23 15:19:52,GZVY6HW2LOM8
617976,Model D,83694.94,2022-03-23 18:05:22,HU6MEUJWYCON
581392,Model D,92503.04,2022-03-23 18:38:09,K9IU9O58VMFJ
290654,Model R,105470.77,2022-03-23 21:39:08,W35VPJMHMSE5
765684,Model C,83237.66,2022-03-24 00:31:55,8Q0IYQUGBMXN
450725,Model R,97578.92,2022-03-24 02:44:50,DXL5R5ASMDYS
563303,Model C,79304.89,2022-03-24 02:59:10,N6YA7FNIWWKL
532405,Model C,74979.65,2022-03-24 08:14:51,VQOYS6DN67XN
380741,Model C,71676.25,2022-03-24 08:47:40,6SSKHJUESJD3
232414,Model C,74994.26,2022-03-24 12:43:00,5JBHLVUORV0S
671043,Model D,89679.31,2022-03-24 16:11:59,FS84OTTQ3JMC
389156,Model R,105824.36,2022-03-24 16:20:26,DV8CY22DIBPL
594445,Model R,95475.76,2022-03-24 17:36:23,7SAFL78NRSTM
770119,Model D,92697.65,2022-03-24 18:55:33,V7B0WVZLZ5VW
123034,Model C,84172.85,2022-03-24 20:48:53,C7BQSFLPXIFH
531398,Model C,78565.82,2022-03-24 21:19:27,ZBAK5G8V9XYA
635111,Model R,109295.41,2022-03-24 21:55:37,2AKFP97X990G
593848,Model R,105488.46,2022-03-24 23:04:41,SEPS1EGCU3D2
650136,Model C,67696.79,2022-03-24 23:11:33,J9U6R87DY293
926764,Model C,78080.19,2022-03-25 01:26:18,0YMS01NXQ6JU
352089,Model R,95068.84,2022-03-25 02:32:50,YCU4C5KNYY1W
696738,Model D,87187.44,2022-03-25 02:57:41,LA698CNNI8CX
266164,Model C,68361.45,2022-03-25 04:01:18,8XI924PWUGIU
290040,Model C,73846.8,2022-03-25 05:01:57,3DEFCB3Y3SJU
586749,Model C,66737.9,2022-03-25 05:18:05,38E064FPJZ12
799183,Model D,95573.54,2022-03-25 06:00:40,L1FCU9AIFKKR
249998,Model D,76687.24,2022-03-25 06:34:38,NH37V2G784UJ
799882,Model D,83448.85,2022-03-25 06:45:13,T2FA73NVCPK0
985553,Model R,112862.11,2022-03-25 11:46:30,ZC58BEQSI1UU
485151,Model C,74883.71,2022-03-25 12:25:00,WI6EFEFD2XLP
906076,Model R,115410.71,2022-03-25 12:28:35,YADYAR72RFEE
809127,Model R,105921.15,2022-03-25 13:43:46,M7SVP4VBQH7N
602789,Model R,109996.95,2022-03-25 14:01:36,K63548AY4OM0
204747,Model D,84637.83,2022-03-25 15:33:13,YD0JOW0TVOF2
278104,Model D,78194.63,2022-03-25 16:30:39,H9FNOODBG82J
163977,Model R,106208.92,2022-03-25 16:45:33,97ME6F1ZD33T
420972,Model C,82620.08,2022-03-25 18:39:53,DPTLCVQ1GX4V
612122,Model D,80808.91,2022-03-25 19:47:17,CZ20DOG67RC7
371747,Model D,78960.83,2022-03-25 21:38:56,9SCCQOL7N1XE
663620,Model C,75670.4,2022-03-25 22:08:19,JH70AFWNEQGN
910430,Model R,107723.26,2022-03-25 23:45:31,UCJ4OINITRTZ
922203,Model R,94781.27,2022-03-26 03:00:37,LFVO2O2RSLCC
429528,Model C,80830.51,2022-03-26 03:30:34,NHFI54UAHXHS
617485,Model C,70282.57,2022-03-26 06:59:01,7IM1DHL22US7
673326,Model R,99086.01,2022-03-26 08:55:53,FJN5BWI2HB74
769837,Model C,73065.19,2022-03-26 10:15:28,PL7V4FWUIW7N
704707,Model R,100144.38,2022-03-26 14:22:08,GC650EBQAMF4
781267,Model R,100314.04,2022-03-26 14:55:36,ZUYZCUAAZTRY
462038,Model R,109426.43,2022-03-26 18:38:01,ATZXZH400OM4
857518,Model R,100097.57,2022-03-26 19:04:47,7J3XPBQLFM30
449755,Model C,82842.49,2022-03-26 19:47:02,YZXG70BSAB9M
381515,Model R,117066.43,2022-03-26 20:27:24,PNHTOWVHBCY0
444704,Model C,75390.64,2022-03-26 23:34:28,PZGV4C3LUN7D
255627,Model R,96809.73,2022-03-27 00:25:41,D58Q1B82L4MA
839850,Model R,116449.75,2022-03-27 02:15:57,ET87Z91VIYIZ
747698,Model R,93239.17,2022-03-27 03:43:13,HDSIIAT0TQW6
692918,Model D,80560.8,2022-03-27 03:52:14,QM0F0MI00K6M
463152,Model C,81246.55,2022-03-27 06:31:11,M30ME7LYL32R
383713,Model C,66716.19,2022-03-27 07:25:30,T9UIZGDL42C7
999350,Model D,85640.57,2022-03-27 13:13:34,S79OREYIBGFD
544697,Model D,88076.87,2022-03-27 13:20:09,YWKXMF0MR22G
636705,Model C,72105.48,2022-03-27 17:53:15,QLU4HO0RZ182
580932,Model R,100953.09,2022-03-27 20:52:50,A6KITN4SB5JB
808241,Model R,113715.66,2022-03-27 22:10:18,HS143Q1LGHON
374792,Model R,115970.25,2022-03-27 22:28:38,80SE1XGLEEUY
791643,Model R,94252.53,2022-03-27 23:26:39,1HKU0QFQ2AVX
940595,Model R,118971.81,2022-03-28 03:27:18,I20IAFNFT27F
277241,Model D,89141.82,2022-03-28 04:43:57,SFCTRAGETM7H
974422,Model D,84450.82,2022-03-28 09:07:27,8NRNPL7PM741
593788,Model C,78696.15,2022-03-28 09:22:52,FQMC4FUZ4BP3
876490,Model R,100351.17,2022-03-28 13:22:39,KJSAII9JSE5U
159022,Model D,80598.7,2022-03-28 14:09:56,PMM7T80J53LE
646937,Model C,73571.51,2022-03-28 14:35:35,F4VOUY15NTQI
476140,Model R,106194.04,2022-03-28 15:59:59,DDZJKXUPFY3R
312466,Model R,117584.49,2022-03-28 17:45:34,WIHDMY53VZ7Y
316459,Model R,100872.31,2022-03-28 20:12:15,2ZVCZPQM6UJW
385358,Model R,117134.39,2022-03-28 21:54:54,582BWSZSAPUY
999640,Model D,76740.7,2022-03-28 23:50:15,CLEO3GD81YPI
303052,Model R,107438.53,2022-03-29 01:45:32,42SFXNOL6Q9N
815916,Model D,94498.19,2022-03-29 03:33:56,PS3UNP796KLV
829960,Model C,72897.25,2022-03-29 05:56:56,NB0GM2OCNILZ
298414,Model R,97209.64,2022-03-29 06:17:53,Z64H6NWHPRJZ
614725,Model D,90861.36,2022-03-29 06:31:53,MNGK7KDKZAPU
727440,Model D,92843.44,2022-03-29 09:19:45,6OCJIPFP59OP
836640,Model D,85435.72,2022-03-29 10:21:24,KUJGEOTMT1GS
550802,Model D,76126.44,2022-03-29 10:36:31,1DNWD9I6KEUM
970841,Model C,71179.88,2022-03-29 11:04:59,QADVGSORUTJ3
942562,Model D,89017.49,2022-03-29 12:15:25,P9V8UEB43BFD
894626,Model C,72718.15,2022-03-29 13:13:33,GJUIZNJXFXEB
116743,Model D,90956.84,2022-03-29 13:40:57,SPKB42CR7W94
950572,Model R,93785.84,2022-03-29 15:42:26,46LG1XILA26N
614825,Model D,87296.56,2022-03-29 18:43:04,X7H1JCMGCDMZ
131380,Model D,77013.18,2022-03-29 18:48:35,XZA3VQIE5E3J
375364,Model R,109128.13,2022-03-29 18:59:55,SSJKUHPTJNGS
999691,Model C,72169.75,2022-03-30 01:30:06,BDFTSMVK5H7C
456976,Model C,65907.89,2022-03-30 01:59:23,IP7TBZZHPOMM
649722,Model C,73306.11,2022-03-30 03:58:57,0WXOF62IH0H2
359898,Model C,69698.39,2022-03-30 04:47:03,VZY4O69PJXK5
621100,Model D,76118.55,2022-03-30 06:43:00,NJ62X379T3SR
336222,Model C,78401.8,2022-03-30 07:06:12,KKUVXLXMB9K4
388115,Model D,82994.43,2022-03-30 07:55:51,GV8JSP36NO4H
851462,Model D,95433.88,2022-03-30 08:42:28,F1FXM6M4PG0X
925129,Model R,92511.99,2022-03-30 09:47:34,TZFHM5COZ5YE
651207,Model C,82153.96,2022-03-30 10:24:20,1Y3CF2TGWAVA
960654,Model D,88974.37,2022-03-30 11:37:23,FBXP5OEWN9ER
754946,Model C,84271.56,2022-03-30 13:56:44,72XP8QFJ49XH
718527,Model D,75077.95,2022-03-30 18:26:58,K8OCJDGDDK3D
562212,Model C,68613.67,2022-03-30 22:51:57,9A5GVYNDW78J
935090,Model D,84931.31,2022-03-31 02:28:12,7WHCW8YRYF3V
463749,Model D,87983.97,2022-03-31 03:50:21,B92Z6PUSOIES
569941,Model C,75167.29,2022-03-31 03:57:33,8LM0TCLPYR7X
607029,Model D,90006.39,2022-03-31 04:05:38,CM4PHUAQ2MSN
857106,Model R,116580.32,2022-03-31 04:36:32,JBGQRGMZR7KW
918819,Model D,95412.11,2022-03-31 04:49:46,5CBOP36KKL4Z
709009,Model C,65866.17,2022-03-31 04:51:15,SJSJQR0FKS4P
156676,Model R,97041.58,2022-03-31 04:53:24,9NWTW236COEE
807628,Model C,82771.77,2022-03-31 05:38:35,SFP6GKW7E6TA
813214,Model R,112456.56,2022-03-31 15:03:39,UKJJ114KWFUH
915828,Model R,106125.16,2022-03-31 15:38:40,AXR60XXXOMMC
829186,Model D,84971.25,2022-03-31 18:36:01,PMZH5MPVOWTL
747462,Model C,69080.22,2022-03-31 19:40:02,7H66IOQQN79C
262701,Model C,80972.24,2022-04-01 00:26:15,XYCD2WJEB76Q
254492,Model C,84294.12,2022-04-01 02:20:09,8ZFVH1DO88BS
256749,Model D,74951.8,2022-04-01 03:46:09,ONPPM1V7IWH1
463371,Model R,100476.66,2022-04-01 07:23:05,A2EWS9Q7AS85
299470,Model R,93857.92,2022-04-01 07:57:02,A6FOC2NMCQ11
174836,Model C,66151.13,2022-04-01 10:10:00,NOTCBKEOZ1CY
851697,Model D,75785.88,2022-04-01 10:12:20,N9P2IF4LSUOD
216891,Model R,104773.12,2022-04-01 10:36:11,1RLBQ3R73GM9
972423,Model C,78502.57,2022-04-01 10:46:30,CXEMOCQTG2LA
547369,Model R,108203.84,2022-04-01 11:15:47,CLAVY9ZSURSN
508229,Model D,91219.58,2022-04-01 13:06:27,EJZCL78DFBLE
894885,Model D,94075.26,2022-04-01 13:57:26,7WNY22U7G2CH
582964,Model R,111267.12,2022-04-01 17:21:06,U2H2L93IFCGX
866858,Model C,73635.96,2022-04-01 18:35:38,WWRHPDQ4O9R7
191191,Model D,78457.78,2022-04-01 19:05:26,6WVZJ3WV1MYE
577999,Model C,80073.94,2022-04-01 23:40:20,C4LO4KHT2LZY
477158,Model D,80767.88,2022-04-01 23:48:40,BTFGAHT63GAB
968996,Model D,91728.36,2022-04-01 23:54:07,1BVQ0P0HS89X
486446,Model R,100731.48,2022-04-02 01:45:24,2WBRYSCB1T6N
402748,Model C,81940.54,2022-04-02 03:43:32,6W789WXL1RFP
237697,Model C,72555.48,2022-04-02 03:46:16,JM5G519SFFP5
312005,Model C,73830.2,2022-04-02 05:24:11,2UE5MTI0UOSA
935819,Model D,79908.29,2022-04-02 07:08:11,13PFRC7AXDIT
448201,Model R,117485.23,2022-04-02 11:31:52,A4N0FDI75LO9
260141,Model C,82359.3,2022-04-02 13:59:43,RI1OPH3YDZW2
309412,Model D,88496.23,2022-04-02 15:04:53,4NKDXCLDQR7O
952276,Model R,114007.4,2022-04-02 16:08:46,2EP4HOOWK520
157866,Model D,89257.39,2022-04-02 18:56:40,PJ1FG8IGDGN6
196091,Model R,107975.59,2022-04-02 19:53:51,VZE3QGSSTPPQ
432552,Model C,67630.0,2022-04-02 19:56:12,GKBBWQUZHE3V
358127,Model C,66653.03,2022-04-02 20:22:07,ICX647K25LXA
562464,Model R,118450.29,2022-04-02 20:51:31,BWJZP1XGXA44
574650,Model D,85690.26,2022-04-02 21:29:50,GAIS0IV1UCAR
805540,Model R,103728.91,2022-04-02 22:04:19,E5PWOCBCL806
762889,Model R,107842.74,2022-04-02 23:50:46,5LX0HO6YQXF3
447698,Model R,97805.72,2022-04-03 00:03:48,ODUY70U5KNV6
908936,Model D,92288.87,2022-04-03 00:52:38,0S2GYJ3OLLX8
840071,Model C,80139.47,2022-04-03 01:42:30,NVLGC3RPU7QF
208368,Model C,78816.5,2022-04-03 02:30:21,6UVGGHAMAQ5J
830108,Model C,70080.49,2022-04-03 03:04:24,1SFPUHZ2QQQE
257721,Model C,68321.7,2022-04-03 03:59:18,JQTW2IF9ERNY
594122,Model R,98089.53,2022-04-03 04:08:50,V74BGQG9EDVY
534362,Model C,73060.05,2022-04-03 05:22:51,JHCKIM9W8N4A
538192,Model C,78408.9,2022-04-03 05:33:44,4RV4II7J7VJ2
257976,Model D,95323.77,2022-04-03 08:26:20,O1LFNU9UIAPP
817575,Model D,79630.12,2022-04-03 11:11:29,B0NPYJOMK24T
997339,Model D,81973.29,2022-04-03 13:29:11,TQITGZZ3Y5N1
308576,Model R,93354.66,2022-04-03 14:05:20,E12BZ76M9V74
953745,Model C,71165.92,2022-04-03 14:25:39,03J3733TFURP
162583,Model R,114726.29,2022-04-03 14:58:05,20379HTX48G8
224442,Model D,81791.71,2022-04-03 15:23:39,ZFVVZGCO5NFV
311192,Model C,82883.75,2022-04-03 15:47:31,KWK7AJLP0X8F
903271,Model C,70634.79,2022-04-03 19:28:53,IGCZHF23C9B8
576800,Model C,80456.16,2022-04-03 19:29:09,KX17WSY7JKVW
552246,Model D,86797.56,2022-04-03 21:08:06,38CGD96C08IL
609312,Model C,72770.75,2022-04-03 21:15:04,N104PG8LZD7T
557823,Model C,82987.69,2022-04-03 21:58:29,DY8IOT4L3TQD
352946,Model C,71953.0,2022-04-04 02:48:47,R3GSTY2YBCLK
943497,Model R,92773.58,2022-04-04 04:51:45,SOK7RLUZMXCQ
573920,Model R,117907.8,2022-04-04 05:02:12,9QB4ZP48WXZO
616470,Model R,110647.76,2022-04-04 05:16:55,FRTEMJLMNT62
924943,Model R,112252.72,2022-04-04 06:40:03,K6JLO8QUJQ0U
789227,Model R,96140.95,2022-04-04 07:05:26,QWKQKL47WIAI
801766,Model C,65804.39,2022-04-04 09:28:47,4P6SY3JNHIRA
220128,Model D,75349.92,2022-04-04 11:25:04,ZXLPZKZ4CVQ5
444733,Model C,73519.23,2022-04-04 11:28:50,I1YOKDYHDCSL
385900,Model C,70193.92,2022-04-04 12:11:59,ZZLK30RSD2A8
338362,Model D,86111.73,2022-04-04 13:19:59,0QZ8UQQ4RIA6
198159,Model C,81178.21,2022-04-04 13:33:35,MDGT6O1VL8Y5
611740,Model D,93184.05,2022-04-04 15:47:56,19BEWFYWVHKC
565083,Model C,75127.91,2022-04-04 16:35:55,5BPN8F673INU
525961,Model C,73067.09,2022-04-04 18:44:32,8O9U9PXEX32C
852610,Model D,90754.8,2022-04-04 21:01:42,ZHGOZ890EATL
996423,Model R,92191.86,2022-04-04 21:45:32,ZYC8VORBM0VE
595527,Model C,82634.57,2022-04-04 21:45:40,YX2VIWEYLICE
136940,Model D,90525.95,2022-04-05 00:05:46,QF4ONN7HE2GV
949681,Model D,76838.89,2022-04-05 01:06:02,X952Y54QJKN0
298788,Model C,74538.37,2022-04-05 01:44:44,UE28ZPIHPM5P
341734,Model D,82938.12,2022-04-05 02:56:43,UQVK8RUGOOGT
997099,Model D,93782.44,2022-04-05 02:58:57,U3SD2ZTM3XQ4
479279,Model R,93659.55,2022-04-05 03:57:08,ZNYKP7JSV8WQ
205681,Model R,101138.62,2022-04-05 04:52:40,SO1ROJOCHCW4
575085,Model D,89765.9,2022-04-05 06:17:40,7A5DBPDMUJAM
643099,Model C,78907.5,2022-04-05 10:41:02,68X1ML633TUP
461653,Model D,83598.23,2022-04-05 17:30:29,WD1YCXHYOBW0
233824,Model D,79556.47,2022-04-05 19:49:08,M77ECQ5YAPB2
559005,Model R,116398.63,2022-04-05 20:19:13,9759XCCMGFJ3
404816,Model R,93872.56,2022-04-05 21:46:40,2PRIUYY634K0
351381,Model D,77015.57,2022-04-06 07:21:19,TKNHCC52BE0D
432690,Model D,81114.4,2022-04-06 07:58:29,0GYBCPU8HKH5
462123,Model C,68097.22,2022-04-06 08:40:48,4RUODSBPIQ4F
816521,Model D,83017.58,2022-04-06 08:58:54,6VWF698X5FP9
205668,Model C,83444.74,2022-04-06 09:05:39,RHHBMDCQ7GIJ
868391,Model D,80075.17,2022-04-06 11:59:09,CRNL11PUTSMN
555567,Model R,104471.88,2022-04-06 12:31:31,4HXW601VUH6N
694967,Model D,76430.37,2022-04-06 21:11:57,GAD65DH0FC4R
406897,Model R,97264.35,2022-04-06 23:50:44,YRI25XT51MOB
288803,Model R,110389.92,2022-04-07 04:01:08,37O9996JWWZH
872261,Model C,68100.45,2022-04-07 08:12:01,68BW429AY9KT
949635,Model D,84617.21,2022-04-07 08:15:44,Y2XEIUM5P152
298619,Model C,72773.27,2022-04-07 08:42:00,BO2Q0TWHI9L9
164256,Model R,118444.29,2022-04-07 12:30:43,4B50TRASNUB2
564628,Model R,101882.98,2022-04-07 16:12:17,V0LRJZPP2KQW
308081,Model D,84401.46,2022-04-07 17:54:34,Q7IBKUKZSFBQ
478121,Model R,105443.01,2022-04-07 19:31:37,FD7JSN90EEPW
189542,Model R,108804.04,2022-04-07 20:18:34,IP3ZWXS8P4EY
466394,Model R,98029.29,2022-04-08 00:46:15,Q8J70SNVQHPB
530468,Model R,117671.63,2022-04-08 00:49:29,SVE5AUFJYFI6
609875,Model D,78668.63,2022-04-08 03:43:36,EQV43WTMCNL9
143352,Model R,100058.11,2022-04-08 03:49:20,MHD6N9KE9LIO
357890,Model D,85679.93,2022-04-08 04:20:46,CSS0DVJMI7M9
403526,Model R,106987.1,2022-04-08 08:07:01,1CHN3ZBPAXYP
448168,Model D,84757.29,2022-04-08 10:30:42,MUXU6B8MF3U3
598441,Model R,115293.9,2022-04-08 11:45:07,0UOKHQSDPN8H
988357,Model C,78339.22,2022-04-08 11:57:37,VRGXEYT3B4GV
985118,Model R,92948.28,2022-04-08 11:58:50,8QMMH8KNIU6N
259811,Model D,85381.25,2022-04-08 13:39:45,XV7MHRPNLOGL
511696,Model D,83873.76,2022-04-08 17:26:34,I6RKSP8UYK62
171104,Model C,76992.77,2022-04-08 19:44:55,L21KIAMS511O
705378,Model R,100531.06,2022-04-08 20:03:55,ZPVAPNEMGOUU
742554,Model R,94589.83,2022-04-08 21:49:16,SCWPKDQXSAXC
463861,Model C,82084.24,2022-04-09 01:58:51,RQ8C0F5F2NYL
970399,Model D,93128.85,2022-04-09 03:57:34,7SL320H7W3K8
877382,Model C,72099.33,2022-04-09 05:35:00,VK9E23BC423T
257362,Model D,87105.13,2022-04-09 10:05:25,89IEJLW53E7U
811704,Model D,88503.1,2022-04-09 10:09:46,E98TDA7U34HW
868880,Model D,93358.53,2022-04-09 10:50:26,JPIZD3868AGU
430414,Model C,71913.27,2022-04-09 11:50:42,2NFO7WR9HMVK
671054,Model C,74891.31,2022-04-09 16:37:30,KI866XRKH4O1
523461,Model C,83303.68,2022-04-09 16:51:11,WKWYEXQEXHTQ
570167,Model D,77773.99,2022-04-09 22:34:09,QV7FJOS9SIW7
699540,Model D,84898.46,2022-04-09 23:26:21,RP3XKKQE6W7O
723541,Model C,70673.78,2022-04-10 00:05:49,UU5QVEZPZFE2
172858,Model D,91317.37,2022-04-10 00:29:56,KY1Y64XC2EJ5
782431,Model R,103965.83,2022-04-10 02:09:41,L8RP17ROY2UM
831776,Model D,91685.99,2022-04-10 02:44:54,MXQQHN9H9A6B
643521,Model C,79539.83,2022-04-10 04:49:09,G1XKGVM7I0GI
240274,Model D,91442.69,2022-04-10 06:35:21,NO0RGMP0BT1E
579134,Model C,65514.8,2022-04-10 06:42:59,6XYKB6FDWYGS
398828,Model R,104154.11,2022-04-10 13:29:49,A3QGYNG93OQS
267560,Model R,111896.51,2022-04-10 14:49:41,052Z62Q3QFVS
857052,Model D,78039.7,2022-04-10 16:53:34,2QWKUKDPL2CJ
529665,Model R,94804.92,2022-04-10 18:26:31,FAQRHMNYZOS9
582361,Model C,69911.47,2022-04-10 22:08:30,0OEB80CBS06H
227306,Model D,95776.62,2022-04-10 22:17:27,TLEU2BGAAU13
964123,Model D,77533.75,2022-04-10 22:52:40,151X1LTVKDT2
195540,Model C,78964.08,2022-04-10 23:26:26,1RAAXOX13GKW
857672,Model D,77021.4,2022-04-10 23:50:34,3WSJV0B8TUKZ
903517,Model C,69154.39,2022-04-11 02:00:07,RK0LJ006JLDS
877855,Model C,75812.89,2022-04-11 02:16:54,YHDYKYXYT0EE
413816,Model C,81802.31,2022-04-11 02:53:12,F1MS6FNPH60F
719808,Model C,71926.83,2022-04-11 03:09:48,JODTCLGOLC9O
938330,Model D,90896.89,2022-04-11 07:05:28,7FELELOHLXYE
868377,Model C,66028.53,2022-04-11 07:11:49,NH2KFZO6X6N3
305682,Model C,75267.81,2022-04-11 08:33:56,J9B8NARU5KD2
502793,Model R,98585.46,2022-04-11 09:51:53,F3QOEUIMCQQN
275404,Model C,84243.88,2022-04-11 17:28:48,40F8S4QZ759X
181198,Model R,94743.25,2022-04-11 17:57:37,K54SY5W9RSOE
486957,Model R,105434.8,2022-04-11 18:32:07,XPWSAKJ9TCMF
